,Channel,Seller,Loan_Term,LTV,CLTV,Num_Borrowers,DTI,Borrower_FICO,First_Time_Buyer,Loan_Purpose,Dwelling_Type,Unit_Count,Occupancy,State,Insurance%,Mortgage_Insurance_Type,Relocation_Indicator,Current_IR,Current_UPB,Mod_Ind,Term_bins,Current_Status,Origin_Month,Origin_Year,Months_Between_First_Payment_And_Origin_Date
235,2,31,360,76,76,1,32,612,0,0,0,1,1,40,0,0,0,6.25,88064.12,0,30,1,12,2003,2
236,2,41,360,80,80,1,22,638,0,1,3,1,0,42,0,0,0,5.875,106999.52,0,30,1,7,2003,2
237,2,31,180,3,3,2,8,789,0,2,4,1,1,20,0,0,0,5.125,4875.2,0,15,1,5,2003,2
238,2,31,180,53,53,1,23,795,0,0,4,1,1,5,0,0,0,5.625,10697.44,0,15,1,1,2003,2
239,2,31,360,48,48,2,27,765,0,0,4,1,1,4,0,0,0,6.0,133377.86,0,30,1,2,2003,2
240,2,31,180,9,9,2,7,801,0,2,4,1,1,36,0,0,0,5.75,30000.0,0,15,1,8,2003,2
241,2,31,180,70,70,1,28,784,0,2,0,1,1,20,0,0,0,5.625,1024.27,0,15,1,4,2003,1
242,2,31,180,73,73,1,29,719,0,2,3,1,1,9,0,0,0,5.125,2215.37,0,15,1,11,2003,2
243,2,31,355,65,65,1,20,789,0,1,4,1,1,36,0,0,0,6.75,101360.98,0,30,1,1,2003,2
244,0,41,240,47,47,1,63,671,0,2,4,1,1,9,0,0,0,6.75,53371.34,0,30,1,10,2003,2
245,2,31,180,42,42,1,39,660,0,0,4,1,1,20,0,0,0,5.25,68909.95,0,15,1,4,2003,1
246,2,31,180,77,77,2,24,782,0,2,4,1,1,24,0,0,0,5.5,46143.66,0,15,1,1,2003,3
247,0,31,240,74,74,1,39,678,0,0,4,1,1,39,0,0,0,6.875,97334.31,0,30,1,12,2003,2
248,2,31,240,37,37,1,43,781,0,0,4,1,1,20,0,0,0,5.625,85189.31,0,30,1,6,2003,2
249,2,41,356,75,75,2,22,745,0,0,4,1,1,10,0,0,0,6.125,78377.8,0,30,0,10,2003,2
250,2,31,180,54,54,2,47,777,0,0,4,1,1,5,0,0,0,5.625,76106.12,0,15,1,2,2003,2
251,2,31,180,67,67,2,26,786,0,0,4,1,1,41,0,0,0,5.25,1368.66,0,15,1,12,2003,2
252,2,31,180,43,43,2,34,744,0,0,4,1,1,20,0,0,0,5.25,63410.34,0,15,1,9,2003,2
253,2,31,180,36,36,2,16,790,0,0,4,1,1,36,0,0,0,4.95,107745.82,0,15,1,11,2003,2
254,2,31,240,53,53,2,26,732,0,0,4,1,1,4,0,0,0,4.5,240012.31,0,30,1,11,2003,2
255,1,25,360,95,95,1,23,695,2,1,4,1,1,36,35,1,0,7.125,62585.97,0,30,2,11,2003,2
256,2,31,180,90,90,1,29,709,0,2,4,1,1,39,25,1,0,4.75,42726.73,0,15,1,10,2003,2
257,2,31,360,73,73,2,25,788,0,0,4,1,1,50,0,0,0,6.0,149408.83,0,30,1,5,2003,2
258,2,31,180,40,40,1,25,776,0,2,4,1,1,41,0,0,0,5.0,19399.12,0,15,1,4,2003,2
259,2,31,360,66,66,2,27,795,0,0,4,1,1,6,0,0,0,5.5,150162.65,0,30,1,7,2003,2
260,2,31,360,64,64,1,41,765,0,2,0,1,1,20,0,0,0,5.875,168229.07,0,30,1,7,2003,2
261,2,31,180,54,54,2,55,773,0,0,0,1,1,20,0,0,0,5.625,154663.74,0,15,1,3,2003,1
262,2,31,120,63,63,1,39,706,0,2,4,1,1,50,0,0,0,4.375,1773.99,0,15,1,9,2003,1
263,2,31,360,68,68,2,23,702,0,0,4,1,1,28,0,0,0,6.0,188622.05,0,30,1,3,2003,2
264,2,31,180,86,86,1,41,790,0,0,4,1,1,3,12,1,0,4.75,47483.39,0,15,1,11,2003,2
265,2,31,240,32,32,2,24,616,0,0,4,1,1,6,0,0,0,6.0,52479.41,0,30,1,4,2003,1
266,2,31,360,76,76,2,24,692,0,0,4,1,1,5,0,0,0,6.0,108269.37,0,30,1,11,2003,2
267,2,31,360,52,78,2,36,632,0,0,4,1,1,20,0,0,0,5.125,119000.0,0,30,1,10,2003,2
268,2,31,339,90,90,2,32,756,2,1,4,1,1,20,17,1,0,6.125,105570.78,0,30,1,12,2003,0
269,2,31,360,80,80,2,50,741,0,2,4,1,1,28,0,0,0,5.875,52322.48,0,30,0,7,2003,2
270,2,31,180,63,63,2,25,786,0,2,4,1,1,9,0,0,0,4.875,40447.77,0,15,1,10,2003,2
271,2,31,240,68,68,1,51,749,0,0,4,1,1,20,0,0,0,6.25,131000.0,0,30,1,12,2003,2
272,2,31,360,94,94,2,32,730,0,1,4,1,1,40,25,1,0,6.0,94019.36,0,30,0,11,2003,2
273,2,31,180,30,30,2,27,805,0,2,4,1,1,20,0,0,0,5.25,55183.68,0,15,1,4,2003,1
274,2,31,180,58,58,2,21,790,0,1,4,1,1,36,0,0,0,5.5,139083.09,0,15,1,12,2003,2
275,1,3,240,79,79,1,41,653,0,2,4,1,1,21,0,0,0,6.0,110000.0,0,30,1,10,2003,2
276,2,31,360,87,87,1,37,725,0,2,4,1,1,15,25,1,0,6.0,79000.0,0,30,1,5,2003,2
277,2,31,180,9,9,2,35,762,0,0,4,1,1,20,0,0,0,5.0,471.48,0,15,1,9,2003,2
278,2,31,180,68,68,2,35,714,0,0,4,1,1,41,0,0,0,5.5,4311.8,0,15,1,4,2003,0
279,2,31,180,47,47,2,18,762,0,0,4,1,1,20,0,0,0,5.125,77314.6,0,15,1,3,2003,2
280,2,31,360,85,85,1,35,704,0,2,4,1,1,45,17,1,0,5.5,174187.69,0,30,1,7,2003,2
281,2,31,360,47,47,2,19,702,0,2,4,1,1,4,0,0,0,5.625,85210.03,0,30,1,6,2003,2
282,2,31,360,59,59,1,34,792,0,0,3,1,1,28,0,0,0,6.0,65414.38,0,30,1,5,2003,2
283,2,31,360,67,67,1,43,710,0,2,4,2,1,20,0,0,0,5.875,334068.34,0,30,1,7,2003,2
284,2,31,360,68,68,1,17,674,0,0,3,1,1,28,0,0,0,6.0,100759.6,0,30,0,11,2003,2
285,1,41,360,72,72,2,39,721,0,2,4,1,1,43,0,0,0,5.25,74013.27,0,30,0,11,2003,3
286,2,31,180,46,46,2,31,791,0,0,4,1,1,5,0,0,0,5.375,100000.0,0,15,1,7,2003,2
287,2,31,180,68,68,1,26,748,0,2,0,1,1,4,0,0,0,4.75,98749.15,0,15,1,11,2003,2
288,2,25,180,40,77,2,27,652,0,2,4,1,1,4,0,0,0,5.75,142432.69,0,15,1,12,2003,2
289,2,41,360,63,63,1,54,772,0,1,3,1,1,9,0,0,0,6.375,79825.85,0,30,1,10,2003,0
290,1,3,360,71,71,2,41,753,0,0,4,1,1,4,0,0,0,5.125,317000.0,0,30,1,9,2003,2
291,1,3,360,97,97,2,23,775,2,1,4,1,1,25,35,1,0,5.85,49384.24,0,30,0,9,2003,2
292,2,31,180,88,88,1,58,803,0,0,3,1,1,5,12,1,0,5.25,2293.3,0,15,1,12,2003,2
293,0,41,360,90,90,1,43,698,0,0,0,1,1,15,25,1,0,6.25,124310.52,0,30,1,10,2003,2
294,2,41,360,19,19,2,13,715,0,2,3,1,1,9,0,0,0,6.125,9862.61,0,30,1,12,2003,2
295,2,31,240,58,58,1,40,754,0,0,4,1,1,4,0,0,0,4.625,78910.29,0,30,1,10,2003,2
296,2,31,162,67,67,2,36,664,0,2,4,1,1,36,0,0,0,4.9,149231.09,0,15,1,7,2003,2
297,2,31,173,60,60,1,54,671,0,0,0,1,1,4,0,0,0,4.375,127000.0,0,15,1,8,2003,2
298,2,31,180,43,55,2,49,766,0,0,4,1,1,20,0,0,0,4.875,94045.52,0,15,1,9,2003,2
299,1,10,360,56,56,2,23,596,0,0,4,1,1,4,0,0,0,5.875,209014.99,0,30,1,12,2003,2
300,2,31,120,68,68,2,36,740,0,0,4,1,1,31,0,0,0,5.5,28129.67,0,15,1,6,2003,2
301,2,31,180,52,52,2,17,665,0,0,4,1,1,20,0,0,0,5.125,139431.04,0,15,1,3,2003,1
302,2,31,180,47,47,2,25,723,0,0,4,1,1,5,0,0,0,5.375,2478.69,0,15,1,8,2003,2
303,2,31,360,74,74,2,34,767,0,0,0,1,1,40,0,0,0,5.75,78890.7,0,30,0,10,2003,2
304,2,31,240,80,80,2,39,668,0,0,4,1,1,40,0,0,0,6.25,107445.15,0,30,1,11,2003,2
305,2,31,180,46,74,2,57,779,0,0,4,1,1,35,0,0,0,5.5,104823.94,0,15,1,4,2003,1
306,2,31,180,48,48,1,31,767,0,0,4,1,1,36,0,0,0,4.95,122168.36,0,15,1,10,2003,2
307,2,10,360,38,41,2,52,769,0,0,4,1,1,35,0,0,0,5.375,227887.05,0,30,1,11,2003,2
308,2,31,180,52,52,2,24,751,0,2,4,1,1,5,0,0,0,4.875,31685.38,0,15,1,8,2003,3
309,2,31,180,52,52,1,36,766,0,2,0,1,1,9,0,0,0,5.125,648.41,0,15,1,11,2003,2
310,2,31,120,33,33,2,20,790,0,2,4,1,1,4,0,0,0,5.0,804.05,0,15,1,9,2003,2
311,2,31,180,31,31,1,40,748,0,2,4,1,1,36,0,0,0,5.375,20615.54,0,15,1,4,2003,1
312,2,31,240,47,47,2,30,747,0,0,4,1,1,4,0,0,0,4.5,172633.38,0,30,1,11,2003,2
313,2,31,180,67,67,2,45,737,0,0,4,1,1,5,0,0,0,5.375,75647.39,0,15,1,4,2003,2
314,2,25,180,47,76,2,16,769,0,2,4,1,1,4,0,0,0,5.375,168250.05,0,15,1,6,2003,2
315,0,10,180,67,67,2,23,781,0,0,1,1,1,35,0,0,0,4.75,151226.51,0,15,1,11,2003,3
316,2,31,180,50,50,2,22,719,0,2,4,1,1,50,0,0,0,4.5,72386.13,0,15,1,11,2003,2
317,2,31,360,62,62,2,36,748,0,2,4,1,1,23,0,0,0,6.375,69204.45,0,30,1,11,2003,2
318,2,31,240,61,72,2,33,711,0,0,4,1,1,4,0,0,0,5.125,180995.99,0,30,1,8,2003,2
319,2,31,180,54,54,2,28,720,0,0,4,1,1,32,0,0,0,5.375,146000.0,0,15,1,2,2003,2
320,2,31,360,42,42,1,27,779,0,2,4,1,1,5,0,0,0,6.125,69586.14,0,30,1,4,2003,1
321,2,10,360,43,43,1,42,723,0,2,0,1,1,47,0,0,0,6.125,105000.0,0,30,1,12,2003,2
322,2,31,360,87,87,1,37,743,0,2,4,1,1,50,25,1,0,6.125,214320.11,0,30,1,3,2003,1
323,2,31,162,72,72,2,31,766,0,2,4,1,1,36,0,0,0,4.9,13610.43,0,15,1,8,2003,2
324,2,31,180,37,37,2,34,803,0,2,4,3,1,20,0,0,0,5.125,4710.45,0,15,1,7,2003,2
325,2,31,180,30,30,2,19,767,0,2,4,1,1,41,0,0,0,5.375,31911.62,0,15,1,2,2003,2
326,2,31,360,67,68,2,38,763,0,1,4,1,1,4,0,0,0,6.125,144878.11,0,30,1,2,2003,3
327,2,31,180,39,39,2,27,749,0,0,4,1,1,36,0,0,0,5.875,497.38,0,15,1,11,2003,3
328,2,41,353,80,80,1,22,705,0,1,3,1,1,9,0,0,0,5.75,88289.46,0,30,0,12,2003,2
329,2,31,240,62,62,2,31,694,0,0,4,1,1,40,0,0,0,6.25,42697.97,0,30,1,12,2003,2
330,2,31,360,80,90,2,46,697,0,0,3,1,1,5,0,0,0,6.25,180785.11,0,30,1,5,2003,2
331,2,31,180,21,21,2,35,787,0,2,4,1,1,28,0,0,0,4.5,42497.09,0,15,1,11,2003,2
332,2,31,180,51,51,2,15,797,0,0,4,1,1,20,0,0,0,5.375,70820.27,0,15,1,4,2003,1
333,2,31,180,76,76,2,39,743,0,0,3,1,1,5,0,0,0,5.375,136997.85,0,15,1,11,2003,2
334,2,31,360,78,78,1,34,707,0,1,4,1,1,35,0,0,0,5.75,232007.07,0,30,1,8,2003,2
335,2,31,180,67,67,2,28,762,0,0,4,1,1,36,0,0,0,5.375,9765.22,0,15,1,4,2003,2
336,2,31,240,80,80,2,51,789,0,2,4,1,1,28,0,0,0,5.625,86773.58,0,30,1,2,2003,2
337,2,31,180,32,32,2,8,770,0,2,4,1,1,36,0,0,0,5.375,29535.62,0,15,1,8,2003,2
338,2,31,180,53,53,2,29,786,0,0,4,1,1,9,0,0,0,5.0,40505.45,0,15,1,10,2003,2
339,2,31,360,78,78,2,48,718,0,0,4,1,1,15,0,0,0,5.875,216752.5,0,30,1,6,2003,2
340,2,31,360,45,45,2,25,783,0,2,0,1,2,21,0,0,0,5.5,71656.75,0,30,1,9,2003,2
341,2,31,360,51,51,2,27,761,0,0,4,1,1,5,0,0,0,5.75,156710.29,0,30,1,2,2003,2
342,2,31,180,68,68,2,29,763,0,2,4,1,1,39,0,0,0,4.875,63256.25,0,15,1,10,2003,2
343,2,31,360,74,74,1,53,691,0,2,4,1,1,4,0,0,0,5.125,157598.39,0,30,1,8,2003,2
344,2,31,240,80,80,2,31,755,0,2,4,1,1,15,0,0,0,5.25,125610.13,0,30,1,9,2003,2
345,2,31,180,55,55,2,21,777,0,0,4,1,1,36,0,0,0,5.375,60006.99,0,15,1,3,2003,1
346,2,31,180,74,74,2,36,774,0,0,4,1,1,36,0,0,0,4.95,185534.82,0,15,1,11,2003,2
347,2,31,240,44,44,2,29,782,0,0,4,1,2,50,0,0,0,5.5,60588.41,0,30,1,11,2003,2
348,2,31,360,36,36,2,43,809,0,0,4,1,1,40,0,0,0,6.125,51019.08,0,30,1,10,2003,2
349,2,25,360,68,68,2,4,775,0,2,4,1,1,25,0,0,0,5.5,121012.19,0,30,1,7,2003,2
350,2,31,360,90,90,2,34,769,0,1,4,1,1,20,25,1,0,6.0,247489.72,0,30,1,11,2003,2
351,2,31,120,32,32,2,38,800,0,2,4,1,1,15,0,0,0,4.5,18127.5,0,15,1,11,2003,2
352,2,31,180,40,40,2,35,692,0,0,4,2,1,20,0,0,0,5.75,645.95,0,15,1,5,2003,2
353,2,31,180,39,39,2,45,782,0,0,4,1,1,31,0,0,0,5.875,85746.77,0,15,1,4,2003,1
354,2,41,353,94,94,2,46,721,0,2,4,1,1,9,30,1,0,5.5,121130.87,0,30,0,10,2003,2
355,2,31,120,39,39,2,36,746,0,2,4,1,1,35,0,0,0,5.0,588.68,0,15,1,6,2003,2
356,2,31,180,54,67,2,56,727,0,0,4,1,1,35,0,0,0,5.25,26927.13,0,15,1,1,2003,2
357,2,31,180,56,56,1,42,762,0,0,4,1,1,4,0,0,0,5.375,30487.38,0,15,1,11,2003,2
358,1,3,360,97,97,1,25,677,2,1,3,1,1,25,35,1,0,5.99,74049.85,0,30,2,11,2003,2
359,2,31,360,77,78,2,47,678,0,2,4,1,1,4,0,0,0,6.0,158716.99,0,30,1,2,2003,2
360,2,31,360,80,80,2,38,780,0,2,4,1,1,38,0,0,0,5.5,110575.44,0,30,1,12,2003,2
361,2,31,360,58,58,2,22,788,0,0,4,1,1,20,0,0,0,5.0,166120.43,0,30,1,10,2003,2
362,1,15,360,80,80,1,41,697,0,2,4,1,1,25,0,0,0,4.625,153167.95,0,30,1,12,2003,2
363,2,31,180,66,66,2,47,607,0,0,4,1,1,23,0,0,0,4.75,27374.45,0,15,1,11,2003,2
364,2,31,360,67,67,2,52,765,0,0,4,1,1,4,0,0,0,6.0,189651.93,0,30,1,12,2003,2
365,2,10,180,37,37,1,38,660,0,2,4,1,1,36,0,0,0,5.625,56000.0,0,15,1,12,2003,2
366,2,31,360,57,57,1,57,693,0,0,4,1,1,4,0,0,0,5.125,294385.5,0,30,1,11,2003,2
367,2,31,180,36,36,1,28,763,0,0,4,1,1,5,0,0,0,5.75,43918.03,0,15,1,2,2003,2
368,2,31,180,35,35,2,30,734,0,2,4,1,1,20,0,0,0,5.25,112739.43,0,15,1,6,2003,2
369,0,31,180,93,93,1,47,692,0,2,4,1,1,37,25,1,0,5.5,34383.65,0,15,1,11,2003,2
370,2,31,180,60,60,1,26,687,0,0,3,1,1,21,0,0,0,5.0,154116.1,0,15,1,12,2003,2
371,2,31,180,62,62,2,44,727,0,0,4,1,1,9,0,0,0,5.25,104000.0,0,15,1,12,2003,2
372,2,31,360,78,78,1,25,781,0,2,3,1,1,17,0,0,0,5.875,80863.78,0,30,1,2,2003,2
373,2,31,360,54,70,1,17,764,0,0,0,1,1,39,0,0,0,6.0,51893.15,0,30,1,7,2003,2
374,2,31,240,72,72,2,33,721,0,2,4,1,1,16,0,0,0,5.625,157402.53,0,30,1,7,2003,2
375,2,31,360,62,62,2,61,759,0,0,0,1,1,40,0,0,0,5.5,56948.54,0,30,1,11,2003,2
376,2,31,360,47,47,2,36,747,0,2,4,1,1,4,0,0,0,6.125,333.99,0,30,1,3,2003,1
377,2,31,180,74,74,2,37,766,0,1,4,1,1,31,0,0,0,5.375,144186.24,0,15,1,2,2003,2
378,2,31,120,27,27,2,46,779,0,2,4,1,1,31,0,0,0,5.5,34094.88,0,15,1,7,2003,2
379,2,31,180,72,72,2,11,795,0,2,4,1,1,36,0,0,0,4.95,21937.67,0,15,1,12,2003,2
380,2,41,360,95,95,1,45,681,0,1,4,1,1,10,30,1,0,6.25,72970.89,0,30,1,12,2003,2
381,2,31,180,77,77,2,25,775,0,0,4,1,1,24,0,0,0,5.25,63870.87,0,15,1,5,2003,2
382,2,41,360,38,38,1,47,777,0,2,3,1,1,42,0,0,0,5.75,84023.07,0,30,1,7,2003,2
383,2,31,180,54,54,2,41,751,0,0,3,1,1,5,0,0,0,5.25,26488.53,0,15,1,1,2003,2
384,2,31,180,52,52,1,36,697,0,0,4,1,1,5,0,0,0,5.375,4506.48,0,15,1,7,2003,2
385,2,31,180,63,63,2,22,782,0,2,4,1,1,24,0,0,0,5.375,40122.48,0,15,1,4,2003,1
386,2,31,240,47,47,1,54,751,0,2,0,1,1,4,0,0,0,4.5,86522.82,0,30,1,11,2003,2
387,2,31,180,27,27,2,57,709,0,0,4,1,1,31,0,0,0,5.75,51330.61,0,15,1,4,2003,1
388,2,31,360,38,38,2,30,788,0,0,4,1,1,4,0,0,0,6.5,85439.09,0,30,0,11,2003,2
389,2,31,180,32,32,2,35,796,0,0,4,1,1,20,0,0,0,5.375,80000.0,0,15,1,4,2003,1
390,2,31,240,69,69,2,57,740,0,0,4,1,1,4,0,0,0,5.125,268000.0,0,30,1,10,2003,2
391,2,31,240,62,62,2,39,747,0,0,4,1,1,4,0,0,0,4.625,284445.72,0,30,1,9,2003,2
392,2,31,180,18,18,2,40,789,0,2,4,1,1,36,0,0,0,5.25,509.98,0,15,1,10,2003,2
393,2,31,180,27,27,1,39,729,0,0,4,1,1,20,0,0,0,5.375,52524.18,0,15,1,12,2003,2
394,2,31,360,90,90,1,29,661,2,1,0,1,1,6,25,1,0,6.25,40446.76,0,30,0,9,2003,2
395,2,31,360,80,80,3,9,780,2,1,0,1,1,4,0,0,0,4.625,116460.51,0,30,1,9,2003,2
396,2,31,360,28,28,2,14,786,0,2,4,1,1,39,0,0,0,4.875,41987.79,0,30,1,12,2003,2
397,2,31,180,49,49,1,28,776,0,2,4,1,1,36,0,0,0,5.375,52253.0,0,15,1,4,2003,2
398,2,31,180,15,15,2,16,768,0,0,3,1,1,7,0,0,0,5.125,45294.69,0,15,1,9,2003,2
399,2,31,120,56,56,2,41,745,0,0,4,1,1,6,0,0,0,4.5,78530.19,0,15,1,10,2003,3
400,2,41,360,69,69,1,34,727,0,0,4,1,1,42,0,0,0,6.0,86582.18,0,30,1,7,2003,2
401,2,31,360,47,47,2,35,741,0,0,4,1,1,40,0,0,0,5.875,71214.76,0,30,0,10,2003,2
402,1,10,360,95,95,2,39,768,2,1,3,1,1,4,25,1,0,5.75,302961.22,0,30,1,12,2003,2
403,2,31,240,45,45,2,33,791,0,2,4,1,1,4,0,0,0,5.125,106013.11,0,30,1,9,2003,2
404,2,31,120,75,75,1,46,800,0,0,4,1,1,28,0,0,0,6.375,528.89,0,15,1,11,2003,1
405,2,31,120,71,71,1,39,640,0,0,4,1,1,50,0,0,0,4.375,54699.59,0,15,2,9,2003,2
406,2,31,240,65,66,2,45,781,0,0,4,1,1,23,0,0,0,6.125,38241.5,0,30,1,1,2003,2
407,2,31,360,77,77,2,34,691,2,1,4,1,1,41,0,0,0,6.25,102772.68,0,30,0,11,2003,2
408,2,31,360,75,75,2,29,732,0,0,0,1,1,40,0,0,0,5.75,103620.24,0,30,1,8,2003,2
409,2,31,180,80,84,2,26,777,0,0,4,1,1,51,0,0,0,5.375,33260.59,0,15,1,4,2003,1
410,2,31,360,37,37,2,30,816,0,0,4,1,1,20,0,0,0,5.875,208139.52,0,30,1,5,2003,2
411,2,31,180,30,30,2,13,806,0,0,4,2,1,20,0,0,0,5.0,377.37,0,15,1,5,2003,2
412,2,31,180,25,25,2,19,808,0,2,4,1,1,20,0,0,0,5.5,10737.32,0,15,1,4,2003,1
413,2,31,180,77,77,2,42,797,0,2,4,1,1,41,0,0,0,5.125,21514.55,0,15,1,1,2003,2
414,2,20,360,95,95,1,55,721,0,1,3,1,1,47,30,1,0,5.5,128863.78,0,30,1,12,2003,2
415,2,31,180,37,37,1,29,806,0,2,4,1,1,36,0,0,0,5.4,23508.66,0,15,1,11,2003,2
416,2,31,180,54,54,1,22,816,0,2,4,1,1,4,0,0,0,5.125,68201.65,0,15,1,4,2003,1
417,2,31,180,18,18,2,27,714,0,0,4,1,1,20,0,0,0,5.25,2269.12,0,15,1,5,2003,2
418,2,31,180,54,54,2,37,807,0,2,4,1,1,39,0,0,0,4.875,58493.89,0,15,1,9,2003,2
419,2,31,360,38,38,2,41,778,0,0,4,1,2,22,0,0,0,6.0,51664.46,0,30,0,11,2003,2
420,2,31,240,52,52,2,35,779,0,2,4,1,1,23,0,0,0,5.625,27022.08,0,30,1,2,2003,2
421,2,31,360,70,70,2,46,721,0,0,4,1,1,6,0,0,0,5.625,176836.43,0,30,1,5,2003,2
422,2,31,180,44,44,1,27,709,0,2,4,1,1,4,0,0,0,4.625,75067.41,0,15,1,10,2003,2
423,0,31,360,76,76,2,63,606,0,0,4,1,1,4,0,0,0,6.0,46358.05,0,30,1,2,2003,2
424,2,31,180,24,24,2,29,737,0,0,4,1,1,20,0,0,0,5.25,21223.83,0,15,1,2,2003,2
425,2,31,180,43,43,2,36,801,0,0,4,1,1,31,0,0,0,5.375,2769.52,0,15,1,3,2003,2
426,2,19,120,34,34,3,42,774,0,2,4,2,0,45,0,0,0,5.25,42696.03,0,15,1,12,2003,2
427,2,31,163,59,59,2,16,754,0,1,4,1,1,36,0,0,0,5.35,29918.75,0,15,1,11,2003,2
428,1,31,180,51,51,2,35,772,0,0,4,1,1,52,0,0,0,5.25,2182.69,0,15,1,6,2003,2
429,2,31,360,59,69,2,46,693,0,0,3,1,1,4,0,0,0,5.25,323000.0,0,30,1,11,2003,2
430,2,31,356,45,45,2,30,723,0,0,4,1,1,4,0,0,0,5.25,156706.05,0,30,1,7,2003,2
431,2,31,360,75,75,2,29,784,0,2,4,1,1,4,0,0,0,5.625,129302.56,0,30,1,7,2003,2
432,2,31,168,53,53,2,32,716,0,2,4,1,1,36,0,0,0,5.275,27875.98,0,15,1,6,2003,2
433,2,31,120,42,42,1,11,777,0,2,4,1,1,15,0,0,0,4.375,1383.55,0,15,1,11,2003,2
434,2,31,156,75,75,2,21,651,0,0,4,1,1,35,0,0,0,6.125,38093.73,0,15,1,10,2003,2
435,2,31,360,66,66,2,32,783,0,2,4,1,1,15,0,0,0,5.875,88714.92,0,30,1,7,2003,2
436,2,31,360,69,69,2,44,736,0,0,4,1,1,31,0,0,0,5.125,150984.5,0,30,1,9,2003,2
437,2,31,360,73,73,1,42,755,0,2,4,1,1,45,0,0,0,5.5,158410.05,0,30,1,10,2003,2
438,2,31,360,83,83,2,44,794,0,0,4,1,1,40,12,1,0,6.0,90611.44,0,30,1,11,2003,2
439,2,31,180,60,60,2,26,772,0,0,4,1,1,9,0,0,0,5.25,86030.13,0,15,1,12,2003,2
440,2,31,180,56,56,2,23,779,0,2,4,1,1,45,0,0,0,5.25,1068.44,0,15,1,1,2003,2
441,2,19,240,57,57,2,22,797,0,0,4,1,1,35,0,0,0,6.375,72828.22,0,30,1,11,2003,1
442,2,31,180,46,46,1,27,781,0,0,4,1,1,24,0,0,0,5.375,20961.51,0,15,1,4,2003,1
443,2,31,180,48,48,2,29,765,0,0,4,1,1,25,0,0,0,5.25,31382.01,0,15,1,6,2003,2
444,2,31,180,55,55,2,44,684,0,0,4,1,1,20,0,0,0,5.375,99068.88,0,15,1,6,2003,2
445,2,31,240,72,72,2,46,805,0,0,4,1,1,4,0,0,0,5.125,162883.16,0,30,1,8,2003,2
446,2,31,360,95,95,1,47,727,0,2,4,1,1,38,30,1,0,5.5,143760.84,0,30,1,12,2003,2
447,2,31,180,36,36,2,21,796,0,0,4,1,1,20,0,0,0,5.25,54781.08,0,15,1,12,2003,2
448,2,31,360,65,65,2,14,746,0,0,4,1,1,5,0,0,0,6.25,136311.84,0,30,1,3,2003,1
449,2,31,360,78,78,2,35,734,0,0,4,1,1,4,0,0,0,6.25,157000.0,0,30,1,4,2003,1
450,1,3,240,78,78,2,32,747,0,0,3,1,1,45,0,0,0,6.5,53654.97,0,30,1,11,2003,2
451,2,31,360,42,42,2,24,788,0,2,0,1,1,20,0,0,0,5.125,97567.21,0,30,1,10,2003,2
452,2,31,180,40,40,2,21,786,0,0,4,1,1,41,0,0,0,5.25,5522.75,0,15,1,4,2003,1
453,2,31,360,34,46,1,42,660,0,0,4,1,1,5,0,0,0,6.0,67911.06,0,30,1,12,2003,2
454,2,25,360,88,88,2,25,748,0,1,4,1,1,9,25,1,0,5.75,102000.0,0,30,1,10,2003,0
455,2,31,180,39,74,2,28,816,0,2,4,1,1,20,0,0,0,5.25,69481.2,0,15,1,3,2003,1
456,1,3,360,95,95,1,53,663,2,1,4,2,1,15,35,1,0,6.18,154608.73,0,30,1,11,2003,2
457,2,31,360,80,80,1,49,618,0,1,3,1,1,16,0,0,0,5.25,158347.73,0,30,1,11,2003,2
458,2,31,180,64,64,2,34,781,0,0,4,1,1,24,0,0,0,5.375,174903.62,0,15,1,2,2003,2
459,2,31,180,72,72,2,17,799,0,0,4,1,1,36,0,0,0,5.375,3832.47,0,15,1,4,2003,2
460,2,31,360,64,64,2,26,665,0,0,4,1,1,28,0,0,0,6.0,44703.43,0,30,1,2,2003,3
461,2,31,240,87,87,1,31,720,0,2,4,1,1,44,25,1,0,5.5,71632.38,0,30,1,7,2003,2
462,2,31,355,68,74,2,57,671,0,0,4,1,1,4,0,0,0,5.25,203043.67,0,30,1,7,2003,2
463,2,31,120,48,48,2,20,772,0,2,4,1,1,31,0,0,0,5.375,2542.35,0,15,1,9,2003,2
464,2,31,180,19,19,2,20,792,0,0,3,1,1,24,0,0,0,5.25,45803.99,0,15,1,6,2003,2
465,2,31,180,45,45,2,36,731,0,0,4,1,1,4,0,0,0,4.25,4369.33,0,15,1,11,2003,2
466,2,31,120,20,20,2,22,799,0,2,4,1,1,41,0,0,0,5.25,20189.49,0,15,1,5,2003,2
467,2,31,168,21,21,1,25,772,0,0,4,1,1,36,0,0,0,4.9,53000.0,0,15,1,8,2003,2
468,2,31,360,63,63,1,28,801,0,2,0,1,1,38,0,0,0,5.5,132000.0,0,30,1,12,2003,2
469,2,31,120,41,41,2,20,748,0,0,4,1,1,41,0,0,0,5.125,1327.08,0,15,1,6,2003,3
470,2,31,180,70,70,2,29,579,0,2,4,1,1,51,0,0,0,5.25,58190.71,0,15,1,11,2003,2
471,2,31,180,55,55,2,20,794,0,2,4,1,1,41,0,0,0,4.875,458.55,0,15,1,10,2003,2
472,1,3,180,55,55,1,20,778,0,0,2,1,1,23,0,0,0,4.75,680.9,0,15,1,11,2003,3
